,index,caiop,state,raiop,backers_count,goal,goal_mean,succ_mean,media_goal_regione,score,n_char,n_dot,n_word,n_word_per_sentence,polarity,subjectivity,Value
1003,1003,2.13355180061349,failed,10.0,1,500.0,5018.55319148936,34.933075,6305.12345679012,95.8704989278501,123,1,15,15.0,0.0,0.0,10.5
1004,1004,2.13355180061349,failed,10.0,0,1000.0,5018.55319148936,34.933075,6305.12345679012,30.046177052818,94,1,18,18.0,0.25,0.3125,10.5
1005,1005,5.70298361464505,successful,10.0,472,20000.0,11889.0985915493,34.933075,6305.12345679012,8.70441068231909,44,1,7,7.0,0.3,0.5,10.5
1006,1006,10.0,failed,10.0,22,1680.0,8135.55405405405,34.933075,6305.12345679012,0.0,24,1,5,5.0,0.0,0.0,10.5
1007,1007,10.0,successful,10.0,256,3000.0,8135.55405405405,34.933075,6305.12345679012,58.2091527889985,95,1,14,14.0,-0.2,0.2,10.5
1008,1008,10.0,canceled,10.0,7,1700.0,8135.55405405405,34.933075,6305.12345679012,37.7246075165305,28,1,6,6.0,0.136363636363636,0.454545454545455,10.5
1009,1009,10.0,failed,10.0,164,9000.0,8135.55405405405,34.933075,6305.12345679012,18.5957577464909,105,3,17,5.66666666666667,0.0,0.0,10.5
1010,1010,10.0,failed,10.0,11,25000.0,8135.55405405405,34.933075,6305.12345679012,104.326911122652,102,1,14,14.0,0.6,0.9,10.5
1011,1011,10.0,failed,10.0,0,2500.0,8135.55405405405,34.933075,6305.12345679012,6.83318390967608,104,1,17,17.0,0.419480519480519,0.450649350649351,10.5
1012,1012,10.0,successful,10.0,83,1200.0,8135.55405405405,34.933075,6305.12345679012,43.9443615121381,45,1,4,4.0,-0.2,0.25,10.5
1013,1013,10.0,successful,10.0,462,5000.0,8135.55405405405,34.933075,6305.12345679012,6.67855707191322,124,1,17,17.0,0.0,0.0,10.5
1014,1014,10.0,successful,10.0,238,4850.0,8135.55405405405,34.933075,6305.12345679012,0.0,93,1,15,15.0,1.0,1.0,10.5
1015,1015,10.0,successful,10.0,179,2500.0,8135.55405405405,34.933075,6305.12345679012,29.0380045273955,123,1,19,19.0,0.0,0.0,10.5
1016,1016,10.0,successful,10.0,258,4860.0,8135.55405405405,34.933075,6305.12345679012,69.8325858513813,118,2,22,11.0,0.25,1.0,10.5
1017,1017,10.0,successful,10.0,385,9000.0,8135.55405405405,34.933075,6305.12345679012,27.8646505497194,123,1,21,21.0,0.444444444444444,1.0,10.5
1018,1018,10.0,failed,10.0,0,500.0,8135.55405405405,34.933075,6305.12345679012,-6.44126677022362,98,1,11,11.0,0.0,0.0,10.5
1019,1019,10.0,failed,10.0,1,100.0,8135.55405405405,34.933075,6305.12345679012,-5.79444568689692,79,1,15,15.0,0.2,0.233333333333333,10.5
1020,1020,10.0,successful,10.0,56,3000.0,8135.55405405405,34.933075,6305.12345679012,11.5196342398076,133,1,22,22.0,0.0,0.0,10.5
1021,1021,1.3034169746572,failed,10.0,52,30000.0,11486.2162162162,34.933075,6305.12345679012,-4.93165442958983,136,1,20,20.0,0.7,0.9,10.5
1022,1022,1.3034169746572,failed,10.0,1,200.0,11486.2162162162,34.933075,6305.12345679012,0.0,30,1,5,5.0,0.375,1.0,10.5
1023,1023,1.3034169746572,failed,10.0,4,10000.0,11486.2162162162,34.933075,6305.12345679012,32.4076058904616,105,1,15,15.0,-0.0714285714285714,0.142857142857143,10.5
1024,1024,1.3034169746572,failed,10.0,2,20000.0,11486.2162162162,34.933075,6305.12345679012,6.54549687778612,133,1,10,10.0,-0.0353846153846154,0.500769230769231,10.5
1025,1025,1.3034169746572,failed,10.0,11,6000.0,11486.2162162162,34.933075,6305.12345679012,9.92741683350059,132,3,21,7.0,0.0657142857142857,0.5,10.5
1026,1026,1.02461417733412,successful,10.0,46,6000.0,6509.09090909091,34.933075,6305.12345679012,24.4927039689606,130,2,26,13.0,-0.35,0.25,10.5
1027,1027,1.02461417733412,failed,10.0,0,10000.0,6509.09090909091,34.933075,6305.12345679012,32.9270124847982,136,1,25,25.0,-0.03125,0.19375,10.5
1028,1028,1.08792011466163,failed,10.0,2,10000.0,3243.75,34.933075,6305.12345679012,46.1455144826733,135,1,24,24.0,-0.166666666666667,0.3,10.5
1029,1029,1.08792011466163,failed,10.0,3,100000.0,3243.75,34.933075,6305.12345679012,93.5765937227851,122,1,23,23.0,0.253571428571429,0.610714285714286,10.5
1030,1030,1.08792011466163,failed,10.0,1,20000.0,3243.75,34.933075,6305.12345679012,0.0,124,1,21,21.0,-0.0671875,0.45,10.5
1031,1031,1.00911476167968,failed,10.0,1,100000.0,1500.0,34.933075,6305.12345679012,39.7867290644791,129,1,19,19.0,0.0,0.0,10.5
1032,1032,1.02065455954235,failed,2.12033691270332,0,50000.0,3262.5,27.3139333333333,13602.5,0.881051997887965,75,1,14,14.0,0.0,0.0,29.0
1033,1033,1.33583216656867,failed,2.12033691270332,1,1000.0,7355.33333333333,27.3139333333333,13602.5,57.5944551177505,77,1,16,16.0,0.0,0.0,29.0
1034,1034,1.3401695840397,failed,2.12033691270332,1,25000.0,11184.3650793651,27.3139333333333,13602.5,0.0,102,1,16,16.0,0.283333333333333,0.538888888888889,29.0
1035,1035,1.3401695840397,failed,2.12033691270332,310,90000.0,11184.3650793651,36.997175,13602.5,32.9956989853132,136,1,22,22.0,0.0,0.0,29.0
1036,1036,10.0,successful,2.12033691270332,165,7500.0,8135.55405405405,36.997175,13602.5,-4.36331003296769,77,1,11,11.0,0.0,0.0,29.0
1037,1037,1.02461417733412,failed,2.12033691270332,12,5000.0,6509.09090909091,36.997175,13602.5,53.5183441201126,37,1,4,4.0,0.0,0.3,29.0
1038,1038,1.00911476167968,canceled,2.12033691270332,1,30000.0,1500.0,36.997175,13602.5,25.8723069473275,35,1,5,5.0,0.0,0.0,29.0
1039,1039,1.00911476167968,failed,2.12033691270332,1,4000.0,1500.0,36.997175,13602.5,25.8723069473275,46,1,5,5.0,0.1,0.4,29.0
1040,1040,7.08664371402648,failed,2.12033691270332,14,80000.0,9976.87341772152,39.7156,13602.5,-3.51642229661334,135,1,22,22.0,0.112121212121212,0.233333333333333,29.0
1041,1041,1.3401695840397,failed,2.12033691270332,0,200000.0,11184.3650793651,39.7156,13602.5,0.0,94,1,16,16.0,-0.05,0.566666666666667,29.0
1042,1042,1.3401695840397,failed,2.12033691270332,0,500000.0,11184.3650793651,39.7156,13602.5,0.0,115,3,17,5.66666666666667,0.0,0.0,29.0
1043,1043,1.3401695840397,failed,2.12033691270332,1,1000.0,11184.3650793651,39.7156,13602.5,0.0,136,2,24,12.0,0.0,0.0666666666666667,29.0
1044,1044,1.06405539100702,failed,2.12033691270332,3,25000.0,2152.0,39.7156,13602.5,35.4539334981298,134,1,22,22.0,0.3,0.691666666666667,29.0
1045,1045,1.3034169746572,failed,2.12033691270332,31,10000.0,11486.2162162162,39.7156,13602.5,0.0,114,1,14,14.0,0.625,0.316666666666667,29.0
1046,1046,1.02461417733412,failed,2.12033691270332,0,3000.0,6509.09090909091,39.7156,13602.5,74.2202519736715,40,1,6,6.0,0.0,0.0,29.0
1047,1047,1.08792011466163,failed,2.12033691270332,2,2000.0,3243.75,39.7156,13602.5,33.5491738473216,29,1,5,5.0,0.25,0.333333333333333,29.0
1048,1048,1.08792011466163,failed,2.12033691270332,2,30000.0,3243.75,39.7156,13602.5,14.8924150940595,137,1,26,26.0,0.325,0.525,29.0
1049,1049,7.08664371402648,failed,2.12033691270332,3,1080000.0,9976.87341772152,30.0843,13602.5,41.634839924997,67,1,12,12.0,0.0,0.0,29.0
1050,1050,1.3401695840397,failed,2.12033691270332,22,150000.0,11184.3650793651,30.0843,13602.5,14.4830178839016,136,2,21,10.5,0.45,0.5,29.0
1051,1051,1.3401695840397,failed,2.12033691270332,3,2000.0,11184.3650793651,30.0843,13602.5,47.834706687178,117,1,20,20.0,0.1125,0.508333333333333,29.0
1052,1052,2.13355180061349,canceled,2.12033691270332,3,600.0,5018.55319148936,30.0843,13602.5,33.6366773615036,79,1,11,11.0,0.05,0.45,29.0
1053,1053,10.0,failed,2.12033691270332,8,15000.0,8135.55405405405,30.0843,13602.5,49.2437821803147,124,1,22,22.0,1.0,1.0,29.0
1054,1054,1.02461417733412,failed,2.12033691270332,1,600.0,6509.09090909091,30.0843,13602.5,30.7081600919928,53,1,9,9.0,0.333333333333333,0.666666666666667,29.0
1055,1055,1.02461417733412,failed,2.12033691270332,0,500.0,6509.09090909091,30.0843,13602.5,10.6039883044068,136,1,19,19.0,0.0,0.0,29.0
1056,1056,1.3401695840397,failed,2.12033691270332,3,20000.0,11184.3650793651,43.857825,13602.5,37.6837366393918,45,1,8,8.0,0.0,0.0,29.0
1057,1057,1.3401695840397,failed,2.12033691270332,24,30000.0,11184.3650793651,43.857825,13602.5,11.7054513899926,128,1,19,19.0,0.0,0.0,29.0
1058,1058,1.3401695840397,failed,2.12033691270332,3,10000.0,11184.3650793651,43.857825,13602.5,20.2452176003942,134,1,22,22.0,-0.3125,0.58125,29.0
1059,1059,1.3034169746572,canceled,2.12033691270332,0,21000.0,11486.2162162162,43.857825,13602.5,-11.3364663307462,131,1,22,22.0,0.0,0.0,29.0
1060,1060,1.02461417733412,failed,2.12033691270332,2,2000.0,6509.09090909091,43.857825,13602.5,0.0,37,1,6,6.0,0.357142857142857,0.571428571428571,29.0
1061,1061,1.33583216656867,failed,2.12033691270332,6,5000.0,7355.33333333333,33.085225,13602.5,29.4790109133504,114,1,22,22.0,0.227777777777778,0.572222222222222,29.0
1062,1062,1.3401695840397,failed,2.12033691270332,3,200000.0,11184.3650793651,33.085225,13602.5,0.0,125,1,20,20.0,0.1,0.566666666666667,29.0
1063,1063,1.3401695840397,canceled,2.12033691270332,18,40000.0,11184.3650793651,33.085225,13602.5,26.8022164488518,111,1,17,17.0,0.158333333333333,0.466666666666667,29.0
1064,1064,1.3401695840397,failed,2.12033691270332,0,30000.0,11184.3650793651,33.085225,13602.5,12.2843225873035,120,2,17,8.5,0.0333333333333333,0.0666666666666667,29.0
1065,1065,7.40445506048152,failed,2.12033691270332,1,10000.0,2491.03333333333,33.085225,13602.5,0.0,107,2,17,8.5,0.55,0.666666666666667,29.0
1066,1066,5.70298361464505,successful,2.12033691270332,65,6000.0,11889.0985915493,33.085225,13602.5,54.1110118381793,136,2,25,12.5,0.337272727272727,0.490909090909091,29.0
1067,1067,10.0,canceled,2.12033691270332,0,500.0,8135.55405405405,33.085225,13602.5,155.844999768249,136,3,23,7.66666666666667,0.0,0.0,29.0
1068,1068,1.02461417733412,failed,2.12033691270332,1,5000.0,6509.09090909091,33.085225,13602.5,52.3067314301851,113,1,17,17.0,0.288888888888889,0.444444444444444,29.0
1069,1069,1.3401695840397,failed,2.12033691270332,1,29000.0,11184.3650793651,33.5783333333333,13602.5,134.138479190474,136,1,25,25.0,0.213614718614719,0.516666666666667,29.0
1070,1070,1.3401695840397,successful,2.12033691270332,84,350.0,11184.3650793651,33.5783333333333,13602.5,45.2253406729847,136,3,24,8.0,-0.0625,0.278571428571429,29.0
1071,1071,1.3401695840397,failed,2.12033691270332,4,10000.0,11184.3650793651,33.5783333333333,13602.5,-4.39222285310964,119,1,17,17.0,-0.05,0.75,29.0
1072,1072,1.33583216656867,failed,2.12033691270332,0,400.0,7355.33333333333,33.7964333333333,13602.5,27.2774978307201,135,1,21,21.0,0.0,0.0,29.0
1073,1073,1.33583216656867,failed,2.12033691270332,34,9785.0,7355.33333333333,33.7964333333333,13602.5,6.08294427907614,118,1,18,18.0,0.0,0.0,29.0
1074,1074,1.3401695840397,failed,2.12033691270332,0,135000.0,11184.3650793651,33.7964333333333,13602.5,133.4065935063,51,1,10,10.0,0.5,0.6,29.0
1075,1075,1.3401695840397,failed,2.12033691270332,8,33000.0,11184.3650793651,33.7964333333333,13602.5,65.1605932960825,105,1,15,15.0,0.224431818181818,0.393939393939394,29.0
1076,1076,7.40445506048152,failed,2.12033691270332,2,1500.0,2491.03333333333,33.7964333333333,13602.5,-15.6732051822061,61,2,11,5.5,0.0,0.5,29.0
1077,1077,2.13355180061349,failed,2.12033691270332,2,2850.0,5018.55319148936,33.7964333333333,13602.5,112.115340176538,108,1,15,15.0,0.4375,0.675,29.0
1078,1078,10.0,failed,2.12033691270332,1,30000.0,8135.55405405405,33.7964333333333,13602.5,34.1524668948994,134,2,25,12.5,0.5,0.625,29.0
1079,1079,1.02461417733412,successful,2.12033691270332,110,17000.0,6509.09090909091,33.7964333333333,13602.5,38.3610683215571,95,1,16,16.0,0.26875,0.6375,29.0
1080,1080,1.3401695840397,failed,2.12033691270332,53,35000.0,11184.3650793651,30.8706,13602.5,0.0,99,1,17,17.0,0.607142857142857,0.471428571428571,29.0
1081,1081,1.3401695840397,failed,2.12033691270332,0,23000.0,11184.3650793651,30.8706,13602.5,16.3468642989988,134,1,20,20.0,0.0,0.0,29.0
1082,1082,1.06405539100702,failed,2.12033691270332,0,200.0,2152.0,30.8706,13602.5,155.845000001317,63,1,9,9.0,0.5,0.633333333333333,29.0
1083,1083,7.40445506048152,failed,2.12033691270332,0,12000.0,2491.03333333333,30.8706,13602.5,12.6818010815399,107,2,16,8.0,0.25,0.35,29.0
1084,1084,2.13355180061349,failed,2.12033691270332,0,5000.0,5018.55319148936,30.8706,13602.5,-5.39587348404237,129,1,21,21.0,0.23,0.43,29.0
1085,1085,10.0,failed,2.12033691270332,4,500.0,8135.55405405405,30.8706,13602.5,40.9449072505302,114,1,18,18.0,0.3,0.4,29.0
1086,1086,1.08792011466163,failed,2.12033691270332,2,20000.0,3243.75,30.8706,13602.5,25.8194051084846,134,1,23,23.0,0.189393939393939,0.509090909090909,29.0
1087,1087,1.08792011466163,successful,2.12033691270332,51,1250.0,3243.75,30.8706,13602.5,11.320374896359,134,1,19,19.0,0.0423076923076923,0.590384615384615,29.0
1088,1088,1.3401695840397,successful,2.12033691270332,746,70000.0,11184.3650793651,34.2892,13602.5,0.0,115,1,18,18.0,0.0,0.0,29.0
1089,1089,1.3401695840397,failed,2.12033691270332,20,128000.0,11184.3650793651,34.2892,13602.5,65.3458179544974,136,5,20,4.0,-0.133333333333333,0.466666666666667,29.0
1090,1090,1.3034169746572,canceled,2.12033691270332,1,1500.0,11486.2162162162,34.2892,13602.5,40.5869902011549,136,2,19,9.5,0.0442857142857143,0.341428571428571,29.0
1091,1091,1.3034169746572,failed,2.12033691270332,19,30000.0,11486.2162162162,34.2892,13602.5,0.0,130,2,21,10.5,-0.25,0.5,29.0
1092,1092,1.08792011466163,failed,2.12033691270332,1,10000.0,3243.75,34.2892,13602.5,0.0,78,1,10,10.0,0.15625,0.520833333333333,29.0
1093,1093,1.3401695840397,failed,2.12033691270332,0,40000.0,11184.3650793651,34.61525,13602.5,-4.54022409995073,133,1,24,24.0,0.428571428571429,0.767857142857143,29.0
1094,1094,2.10285504987634,failed,2.12033691270332,7,6000.0,2318.5,34.61525,13602.5,48.2982857982422,116,1,21,21.0,0.383333333333333,0.616666666666667,29.0
1095,1095,10.0,failed,2.12033691270332,1,250000.0,8135.55405405405,34.61525,13602.5,-4.92464409293817,21,1,4,4.0,-0.122222222222222,0.155555555555556,29.0
1096,1096,10.0,successful,2.12033691270332,81,3720.0,8135.55405405405,34.61525,13602.5,21.2561333817772,134,1,17,17.0,0.1,0.65,29.0
1097,1097,1.3034169746572,failed,2.12033691270332,3,77000.0,11486.2162162162,34.61525,13602.5,19.0678288472104,136,1,21,21.0,0.366071428571429,0.785714285714286,29.0
1098,1098,1.02461417733412,failed,2.12033691270332,2,5000.0,6509.09090909091,34.61525,13602.5,76.0074214124109,95,2,12,6.0,0.0,0.0,29.0
1099,1099,1.08792011466163,canceled,2.12033691270332,3,5000.0,3243.75,34.61525,13602.5,-9.16496798438303,136,1,19,19.0,0.4,1.0,29.0
1100,1100,1.3401695840397,failed,2.12033691270332,0,60000.0,11184.3650793651,34.933075,13602.5,0.0,111,1,20,20.0,0.375,0.479166666666667,29.0
1101,1101,1.06405539100702,failed,2.12033691270332,4,10000.0,2152.0,34.933075,13602.5,0.0,135,1,20,20.0,0.0,0.0,29.0
1102,1102,5.70298361464505,failed,2.12033691270332,0,2000.0,11889.0985915493,34.933075,13602.5,29.0036314385654,129,1,16,16.0,0.1875,0.875,29.0
1103,1103,1.08792011466163,failed,2.12033691270332,1,28000.0,3243.75,34.933075,13602.5,30.5850022900315,37,1,7,7.0,0.3125,0.333333333333333,29.0
1104,1104,1.08792011466163,successful,2.12033691270332,61,3000.0,3243.75,34.933075,13602.5,54.3201005597678,110,1,19,19.0,0.202083333333333,0.583333333333333,29.0
1105,1105,1.33583216656867,canceled,3.07937745437746,0,50000.0,7355.33333333333,27.3139333333333,8410.48571428571,1.02505847298514,127,1,18,18.0,0.333333333333333,0.5,11.5
1106,1106,1.3401695840397,successful,3.07937745437746,134,39000.0,11184.3650793651,27.3139333333333,8410.48571428571,152.586549385019,134,1,19,19.0,0.2,0.54,11.5
1107,1107,10.0,successful,3.07937745437746,107,200.0,8135.55405405405,27.3139333333333,8410.48571428571,53.677253776563,125,1,23,23.0,0.0175,0.4575,11.5
1108,1108,10.0,successful,3.07937745437746,264,3500.0,8135.55405405405,27.3139333333333,8410.48571428571,135.995463056104,136,1,21,21.0,0.126666666666667,0.34,11.5
1109,1109,1.3034169746572,failed,3.07937745437746,0,9000.0,11486.2162162162,27.3139333333333,8410.48571428571,16.6485332769603,110,1,16,16.0,0.197777777777778,0.624444444444444,11.5
1110,1110,1.33583216656867,failed,3.07937745437746,48,27000.0,7355.33333333333,36.997175,8410.48571428571,0.0,131,1,18,18.0,0.136363636363636,0.454545454545455,11.5
1111,1111,1.3401695840397,failed,3.07937745437746,1,360.0,11184.3650793651,36.997175,8410.48571428571,36.5563999839661,126,5,18,3.6,0.0,0.0,11.5
1112,1112,1.3401695840397,failed,3.07937745437746,2,7000.0,11184.3650793651,36.997175,8410.48571428571,62.7342696906417,117,1,17,17.0,0.136363636363636,0.454545454545455,11.5
1113,1113,1.06405539100702,failed,3.07937745437746,0,150.0,2152.0,36.997175,8410.48571428571,1.66343331223592,117,1,22,22.0,0.16,0.54,11.5
1114,1114,1.06405539100702,failed,3.07937745437746,1,300.0,2152.0,36.997175,8410.48571428571,26.8179004928994,134,1,26,26.0,0.6,1.0,11.5
1115,1115,10.0,successful,3.07937745437746,25,50.0,8135.55405405405,36.997175,8410.48571428571,76.2597951180028,56,1,8,8.0,0.0,0.0,11.5
1116,1116,1.3034169746572,failed,3.07937745437746,2,20000.0,11486.2162162162,36.997175,8410.48571428571,0.0,136,1,24,24.0,0.0,0.0,11.5
1117,1117,1.3034169746572,failed,3.07937745437746,39,28500.0,11486.2162162162,36.997175,8410.48571428571,34.6425404811733,113,3,18,6.0,-0.0714285714285714,0.142857142857143,11.5
1118,1118,1.02461417733412,successful,3.07937745437746,108,10000.0,6509.09090909091,36.997175,8410.48571428571,27.7464712008297,128,1,17,17.0,0.0,0.0,11.5
1119,1119,1.02461417733412,failed,3.07937745437746,27,30000.0,6509.09090909091,36.997175,8410.48571428571,2.81247570117543,122,1,23,23.0,0.0,0.0,11.5
1120,1120,1.08792011466163,failed,3.07937745437746,4,30000.0,3243.75,36.997175,8410.48571428571,9.40473841394166,128,1,19,19.0,0.25,0.333333333333333,11.5
1121,1121,1.08792011466163,failed,3.07937745437746,1,30000.0,3243.75,36.997175,8410.48571428571,13.2956367962172,96,1,18,18.0,0.177777777777778,0.533333333333333,11.5
1122,1122,1.00911476167968,failed,3.07937745437746,13,1000.0,1500.0,36.997175,8410.48571428571,6.46762747811439,114,1,17,17.0,0.0,0.0,11.5
1123,1123,1.33583216656867,successful,3.07937745437746,106,8000.0,7355.33333333333,39.7156,8410.48571428571,36.7864446723204,129,1,23,23.0,0.212121212121212,0.359848484848485,11.5
1124,1124,1.3401695840397,failed,3.07937745437746,0,10000.0,11184.3650793651,39.7156,8410.48571428571,28.6449868623826,133,6,20,3.33333333333333,0.238095238095238,0.580952380952381,11.5
1125,1125,1.3401695840397,failed,3.07937745437746,0,100000.0,11184.3650793651,39.7156,8410.48571428571,4.40585342066672,113,1,20,20.0,0.0166666666666667,0.3,11.5
1126,1126,1.3401695840397,failed,3.07937745437746,69,50000.0,11184.3650793651,39.7156,8410.48571428571,67.0238751423059,116,2,18,9.0,0.216666666666667,0.466666666666667,11.5
1127,1127,1.3401695840397,failed,3.07937745437746,100,90000.0,11184.3650793651,39.7156,8410.48571428571,21.0003834488733,126,1,24,24.0,0.15,0.314285714285714,11.5
1128,1128,1.3401695840397,failed,3.07937745437746,2,15000.0,11184.3650793651,39.7156,8410.48571428571,0.0,104,1,14,14.0,0.266666666666667,0.666666666666667,11.5
1129,1129,1.3034169746572,failed,3.07937745437746,2,15000.0,11486.2162162162,39.7156,8410.48571428571,19.8864371417285,118,1,20,20.0,0.311111111111111,0.5,11.5
1130,1130,1.3034169746572,failed,3.07937745437746,12,15000.0,11486.2162162162,39.7156,8410.48571428571,0.0,109,2,19,9.5,0.345454545454545,0.493181818181818,11.5
1131,1131,1.08792011466163,failed,3.07937745437746,4,6000.0,3243.75,39.7156,8410.48571428571,1.72956843426786,135,1,23,23.0,0.6,1.0,11.5
1132,1132,1.33583216656867,failed,3.07937745437746,114,24000.0,7355.33333333333,30.0843,8410.48571428571,30.400713412489,132,1,21,21.0,0.458333333333333,0.583333333333333,11.5
1133,1133,1.33583216656867,failed,3.07937745437746,1,1500.0,7355.33333333333,30.0843,8410.48571428571,12.9965616210522,44,1,8,8.0,0.5,1.0,11.5
1134,1134,1.3401695840397,failed,3.07937745437746,1,1300.0,11184.3650793651,30.0843,8410.48571428571,0.0,135,1,23,23.0,0.233333333333333,0.388095238095238,11.5
1135,1135,1.3401695840397,failed,3.07937745437746,21,35000.0,11184.3650793651,30.0843,8410.48571428571,27.1121965610788,84,1,10,10.0,0.18,0.47,11.5
1136,1136,1.3401695840397,failed,3.07937745437746,1,50000.0,11184.3650793651,30.0843,8410.48571428571,13.3211845487413,136,3,24,8.0,0.236388888888889,0.6675,11.5
1137,1137,2.13355180061349,successful,3.07937745437746,204,7500.0,5018.55319148936,30.0843,8410.48571428571,0.0,114,1,18,18.0,0.0,0.0,11.5
1138,1138,2.13355180061349,failed,3.07937745437746,3,12000.0,5018.55319148936,30.0843,8410.48571428571,29.3987416267219,44,1,8,8.0,0.0,0.0,11.5
1139,1139,5.70298361464505,successful,3.07937745437746,20,395.0,11889.0985915493,30.0843,8410.48571428571,-1.84647501761188,57,1,9,9.0,0.0,0.0,11.5
1140,1140,10.0,successful,3.07937745437746,447,100.0,8135.55405405405,30.0843,8410.48571428571,36.3694377518345,71,1,10,10.0,0.333333333333333,0.5,11.5
1141,1141,1.3034169746572,successful,3.07937745437746,193,40000.0,11486.2162162162,30.0843,8410.48571428571,6.86907499647791,76,1,13,13.0,0.0,0.1,11.5
1142,1142,1.3034169746572,failed,3.07937745437746,28,35000.0,11486.2162162162,30.0843,8410.48571428571,8.3264510420972,136,2,19,9.5,0.26875,0.575,11.5
1143,1143,1.02461417733412,failed,3.07937745437746,0,5000.0,6509.09090909091,30.0843,8410.48571428571,2.06194623134351,135,3,21,7.0,0.0,0.0,11.5
1144,1144,1.00911476167968,successful,3.07937745437746,14,2400.0,1500.0,30.0843,8410.48571428571,0.0,135,1,22,22.0,0.4,0.8,11.5
1145,1145,1.33583216656867,failed,3.07937745437746,1,5500.0,7355.33333333333,43.857825,8410.48571428571,17.3762961642112,95,1,16,16.0,0.05,0.5,11.5
1146,1146,7.08664371402648,successful,3.07937745437746,243,10000.0,9976.87341772152,43.857825,8410.48571428571,155.845,103,1,16,16.0,0.425,0.8,11.5
1147,1147,7.08664371402648,successful,3.07937745437746,606,15000.0,9976.87341772152,43.857825,8410.48571428571,50.4502775538784,131,1,23,23.0,0.0,0.0,11.5
1148,1148,1.3401695840397,successful,3.07937745437746,388,10000.0,11184.3650793651,43.857825,8410.48571428571,69.1961772223528,135,1,22,22.0,0.541666666666667,0.733333333333333,11.5
1149,1149,2.10285504987634,successful,3.07937745437746,73,500.0,2318.5,43.857825,8410.48571428571,47.7938403733734,94,1,15,15.0,0.318181818181818,0.527272727272727,11.5
1150,1150,1.06405539100702,failed,3.07937745437746,1,20000.0,2152.0,43.857825,8410.48571428571,35.9479068816152,123,3,13,4.33333333333333,-0.125,0.2625,11.5
1151,1151,5.70298361464505,failed,3.07937745437746,3,1500.0,11889.0985915493,43.857825,8410.48571428571,0.0,135,1,22,22.0,0.574715909090909,0.838636363636364,11.5
1152,1152,10.0,successful,3.07937745437746,15,50.0,8135.55405405405,43.857825,8410.48571428571,0.0,94,1,14,14.0,0.5,0.5,11.5
1153,1153,10.0,successful,3.07937745437746,346,5500.0,8135.55405405405,43.857825,8410.48571428571,0.0,57,1,10,10.0,0.0,0.0,11.5
1154,1154,1.3034169746572,failed,3.07937745437746,5,3000.0,11486.2162162162,43.857825,8410.48571428571,9.04824484071784,128,1,19,19.0,0.0555555555555556,0.305555555555556,11.5
1155,1155,1.3034169746572,failed,3.07937745437746,5,12500.0,11486.2162162162,43.857825,8410.48571428571,1.46493103387249,132,3,19,6.33333333333333,0.5,0.266666666666667,11.5
1156,1156,1.3034169746572,successful,3.07937745437746,136,16000.0,11486.2162162162,43.857825,8410.48571428571,21.7770072157882,136,2,20,10.0,0.2875,0.66,11.5
1157,1157,1.02461417733412,failed,3.07937745437746,7,10000.0,6509.09090909091,43.857825,8410.48571428571,69.1492761630703,131,1,19,19.0,0.0,0.0,11.5
1158,1158,1.33583216656867,canceled,3.07937745437746,2,3000.0,7355.33333333333,33.085225,8410.48571428571,41.9496428547487,118,1,17,17.0,0.2,0.75,11.5
1159,1159,1.33583216656867,successful,3.07937745437746,86,7000.0,7355.33333333333,33.085225,8410.48571428571,59.7311199588367,72,1,10,10.0,0.2875,0.65,11.5
1160,1160,1.3401695840397,failed,3.07937745437746,3,3000.0,11184.3650793651,33.085225,8410.48571428571,2.60055554062839,131,1,22,22.0,0.133333333333333,0.466666666666667,11.5
1161,1161,1.3401695840397,failed,3.07937745437746,175,33000.0,11184.3650793651,33.085225,8410.48571428571,0.0,122,1,18,18.0,0.0,0.0,11.5
1162,1162,1.3401695840397,failed,3.07937745437746,1,100.0,11184.3650793651,33.085225,8410.48571428571,0.0,93,1,12,12.0,0.0,0.0,11.5
1163,1163,1.3401695840397,failed,3.07937745437746,128,31000.0,11184.3650793651,33.085225,8410.48571428571,33.9304440180368,96,4,13,3.25,0.0,0.0,11.5
1164,1164,2.10285504987634,successful,3.07937745437746,171,1000.0,2318.5,33.085225,8410.48571428571,32.7668420990525,133,2,19,9.5,-0.25,0.4,11.5
1165,1165,1.06405539100702,successful,3.07937745437746,200,7000.0,2152.0,33.085225,8410.48571428571,29.7683403180845,45,1,5,5.0,0.0,0.0,11.5
1166,1166,1.06405539100702,failed,3.07937745437746,1,100000.0,2152.0,33.085225,8410.48571428571,32.0022081171438,123,1,18,18.0,0.0,0.0,11.5
1167,1167,7.40445506048152,failed,3.07937745437746,4,2500.0,2491.03333333333,33.085225,8410.48571428571,38.2366302377383,106,1,13,13.0,0.0,0.0,11.5
1168,1168,5.70298361464505,successful,3.07937745437746,93,10000.0,11889.0985915493,33.085225,8410.48571428571,12.7340572305249,132,1,22,22.0,0.136363636363636,0.5,11.5
1169,1169,10.0,failed,3.07937745437746,1,1000.0,8135.55405405405,33.085225,8410.48571428571,117.513635968428,96,1,18,18.0,0.25,0.8125,11.5
1170,1170,10.0,successful,3.07937745437746,1099,4500.0,8135.55405405405,33.085225,8410.48571428571,33.3709815914807,109,2,17,8.5,0.18,0.536666666666667,11.5
